	subject	list	trial_type	position	item	text	span	scheme	story	trial
10456	32	332	study	19	146	Kryuchkov had become dismayed with Gorbachevâ€™s efforts to open up Soviet society.	[3052, 3135]	baseline	KGB	1
10457	32	332	study	20	147	"However, the KGB had become too weak to make the coup successful and the takeover attempt collapsed,
resulting in the arrest of Colonel-General Kryuchkov and the appointment of a new leader."	[3135, 3325]	baseline	KGB	1
10458	32	332	study	21	148	As a result of this threat, President Gorbachev appointed a new Chairman, General Vadim Bakatin, and immediately ordered him to dissolve the KGB of the Soviet Union.	[3325, 3490]	baseline	KGB	1
10459	32	332	study	22	149	On November 6, 1991, the KGB officially ceased to exist and its services were divided into two separate organizations.	[3490, 3608]	baseline	KGB	1
10460	32	332	study	23	150	The SVR is now in charge of foreign intelligence gathering and the FSB provides internal security, but functions much like the Soviet KGB.	[3608, 3746]	baseline	KGB	1
10461	32	332	recall	1	130	The KGB was a security system that was used by the Soviet Union.	[0, 64]	baseline	KGB	1
10462	32	332	recall	2	138	Its purpose was to protect its citizens as well as counter and liquidate any organizations, companies, etc.	[64, 171]	baseline	KGB	1
10463	32	332	recall	3	139	that went against the Soviet's beliefs.	[171, 210]	baseline	KGB	1
10464	32	332	recall	4	136	It attempted to match a program that was used in Great Britain, but lacked the necessary artificial intelligence that gave Great Britain an advantage up until the Cold War.	[210, 382]	baseline	KGB	1
10465	32	332	recall	5	137	Instead, the Soviet Union relied on human intelligence.	[382, 437]	baseline	KGB	1
10466	10	333	study	1	151	I was shopping at my local supermarket as I normally have for years.	[0, 68]	baseline	Supermarket	1
10467	10	333	study	2	152	One particular day, I had done about 2 weeks’ worth of shopping and was headed toward the register to pay for my groceries.	[68, 191]	baseline	Supermarket	1
10468	10	333	study	3	153	I reached into my back right pocket to grab the money to pay and noticed that there was no money in there.	[191, 297]	baseline	Supermarket	1
10469	10	333	study	4	154	I started to get nervous.	[297, 322]	baseline	Supermarket	1
10470	10	333	study	5	155	I knew my pocket book was in the car and I was sure I had put the money in my back right pocket.	[322, 418]	baseline	Supermarket	1
10471	10	333	study	6	156	I look at cashier with a confused look, not knowing what to do.	[418, 481]	baseline	Supermarket	1
10472	10	333	study	7	157	There were people behind me on the line and I immediately thought about the money I left in the car that was intended to pay rent this month.	[481, 622]	baseline	Supermarket	1
10473	10	333	study	8	158	She told me to speak with the courtesy counter.	[622, 669]	baseline	Supermarket	1
10474	10	333	study	9	159	"I laughed and said, ""But it was cash, no one would hand that in!"""	[669, 734]	baseline	Supermarket	1
10475	10	333	study	10	160	"I decided that there was no harm in checking so I walked up to a women behind the counter and said ""I have to ask, did anyone turn in cash by any chance?"""	[734, 888]	baseline	Supermarket	1
10476	10	333	study	11	161	"She asked ""How much?"""	[888, 909]	baseline	Supermarket	1
10477	10	333	study	12	162	My face then lit up.	[909, 929]	baseline	Supermarket	1
10478	10	333	study	13	163	"""$200 in the form of twenty dollar bills."""	[929, 971]	baseline	Supermarket	1
10479	10	333	study	14	164	I replied.	[971, 981]	baseline	Supermarket	1
10480	10	333	study	15	165	"She said, ""Actually, yes, someone did!"""	[981, 1020]	baseline	Supermarket	1
10481	10	333	study	16	166	I was so surprised!	[1020, 1039]	baseline	Supermarket	1
10482	10	333	study	17	167	"""Who?"	[1039, 1044]	baseline	Supermarket	1
10483	10	333	study	18	168	"I want to thank them."""	[1044, 1066]	baseline	Supermarket	1
10484	10	333	study	19	169	"She points to a young girl about 10 years old and says, ""She did."""	[1066, 1132]	baseline	Supermarket	1
10485	10	333	study	20	170	I walked over to the mom and hugged her.	[1132, 1172]	baseline	Supermarket	1
10486	10	333	study	21	171	"She said, ""It wasn't me, it was my daughter""."	[1172, 1217]	baseline	Supermarket	1
10487	10	333	study	22	172	I was so happy, I was almost in tears.	[1217, 1255]	baseline	Supermarket	1
10488	10	333	study	23	173	I decided in those moments to do my duty to pay forward this act of kindness every opportunity I had.	[1255, 1356]	baseline	Supermarket	1
10489	10	333	recall	1	151	I was shopping at my local grocery store as I usually do.	[0, 57]	baseline	Supermarket	1
10490	10	333	recall	2	152	This particular trip I was shopping for 2 week's worth of groceries.	[57, 125]	baseline	Supermarket	1
10491	10	333	recall	3	153	I was in the check out line when I reached in my back pocket for the money to pay when I realized there was nothing there.	[125, 247]	baseline	Supermarket	1
10492	10	333	recall	4	156	I looked at the cashier in confusion.	[247, 284]	baseline	Supermarket	1
10493	10	333	recall	5	155	I remembered that I had left my pocketbook in the car and I swear I remember putting the money in my back pocket.	[284, 397]	baseline	Supermarket	1
10494	10	333	recall	6	160	"I explain the cashier what has happened and she told me to "" Check with the courtesy counter"" to which I replied ""But it's cash!"	[397, 525]	baseline	Supermarket	1
10495	10	333	recall	7	161	"She immediately replied ""How much?""."	[627, 663]	baseline	Supermarket	1
10496	10	333	recall	8	173	"To which I excitedly replied ""$200, in increments of 20""."	[663, 720]	baseline	Supermarket	1
10497	10	333	recall	9	157	The woman at the courtesy counter said that someone had turned in that amount.	[720, 798]	baseline	Supermarket	1
10498	10	333	recall	10	169	When I asked her who it was she pointed to a 10 year old girl.	[798, 860]	baseline	Supermarket	1
10499	10	333	recall	11	171	"I walked over to the mom and gave her a hug, and she said ""It wasn't me it was my daughter""."	[860, 952]	baseline	Supermarket	1
10500	10	334	study	1	151	I was shopping at my local supermarket as I normally have for years.	[0, 68]	baseline	Supermarket	2
10501	10	334	study	2	152	One particular day, I had done about 2 weeks’ worth of shopping and was headed toward the register to pay for my groceries.	[68, 191]	baseline	Supermarket	2
10502	10	334	study	3	153	I reached into my back right pocket to grab the money to pay and noticed that there was no money in there.	[191, 297]	baseline	Supermarket	2
10503	10	334	study	4	154	I started to get nervous.	[297, 322]	baseline	Supermarket	2
10504	10	334	study	5	155	I knew my pocket book was in the car and I was sure I had put the money in my back right pocket.	[322, 418]	baseline	Supermarket	2
10505	10	334	study	6	156	I look at cashier with a confused look, not knowing what to do.	[418, 481]	baseline	Supermarket	2
10506	10	334	study	7	157	There were people behind me on the line and I immediately thought about the money I left in the car that was intended to pay rent this month.	[481, 622]	baseline	Supermarket	2
10507	10	334	study	8	158	She told me to speak with the courtesy counter.	[622, 669]	baseline	Supermarket	2
10508	10	334	study	9	159	"I laughed and said, ""But it was cash, no one would hand that in!"""	[669, 734]	baseline	Supermarket	2
10509	10	334	study	10	160	"I decided that there was no harm in checking so I walked up to a women behind the counter and said ""I have to ask, did anyone turn in cash by any chance?"""	[734, 888]	baseline	Supermarket	2
10510	10	334	study	11	161	"She asked ""How much?"""	[888, 909]	baseline	Supermarket	2
10511	10	334	study	12	162	My face then lit up.	[909, 929]	baseline	Supermarket	2
10512	10	334	study	13	163	"""$200 in the form of twenty dollar bills."""	[929, 971]	baseline	Supermarket	2
10513	10	334	study	14	164	I replied.	[971, 981]	baseline	Supermarket	2
10514	10	334	study	15	165	"She said, ""Actually, yes, someone did!"""	[981, 1020]	baseline	Supermarket	2
10515	10	334	study	16	166	I was so surprised!	[1020, 1039]	baseline	Supermarket	2
10516	10	334	study	17	167	"""Who?"	[1039, 1044]	baseline	Supermarket	2
10517	10	334	study	18	168	"I want to thank them."""	[1044, 1066]	baseline	Supermarket	2
10518	10	334	study	19	169	"She points to a young girl about 10 years old and says, ""She did."""	[1066, 1132]	baseline	Supermarket	2
10519	10	334	study	20	170	I walked over to the mom and hugged her.	[1132, 1172]	baseline	Supermarket	2
10520	10	334	study	21	171	"She said, ""It wasn't me, it was my daughter""."	[1172, 1217]	baseline	Supermarket	2
10521	10	334	study	22	172	I was so happy, I was almost in tears.	[1217, 1255]	baseline	Supermarket	2
10522	10	334	study	23	173	I decided in those moments to do my duty to pay forward this act of kindness every opportunity I had.	[1255, 1356]	baseline	Supermarket	2
10523	10	334	recall	1	151	I was shopping at my local supermarket as I had for years.	[0, 58]	baseline	Supermarket	2
10524	10	334	recall	2	152	This particular trip I was shopping for 2 week's worth of groceries.	[58, 126]	baseline	Supermarket	2
10525	10	334	recall	3	155	I got in line and reached for the money in my back pocket.	[126, 184]	baseline	Supermarket	2
10526	10	334	recall	4	156	I looked up at the cashier in surprise as I didn't know what to do.	[236, 303]	baseline	Supermarket	2
10527	10	334	recall	5	157	There were people behind me and I thought about the money I had left in the car meant to be used to pay that month's rent.	[357, 479]	baseline	Supermarket	2
10528	10	334	recall	6	158	The cashier told me to check with the courtesy counter.	[479, 534]	baseline	Supermarket	2
10529	10	334	recall	7	159	"I said ""But it was in cash!"	[534, 561]	baseline	Supermarket	2
10530	10	334	recall	8	153	"Nobody turns in cash!"""	[561, 583]	baseline	Supermarket	2
10531	10	334	recall	9	160	I went up to the courtesy counter and asked if anyone had turned in any money.	[583, 661]	baseline	Supermarket	2
10532	10	334	recall	10	161	"The clerk replied ""How much?"""	[661, 690]	baseline	Supermarket	2
10533	10	334	recall	11	165	"She said happily answered ""Someone did turn in exactly that amount""."	[752, 820]	baseline	Supermarket	2
10534	10	334	recall	12	166	I was so happy I couldn't believe it.	[820, 857]	baseline	Supermarket	2
10535	10	334	recall	13	169	The clerk pointed to a 10 year old girl.	[888, 928]	baseline	Supermarket	2
10536	10	334	recall	14	171	"I went up to the mother and hugged her and she replied ""It wasn't me, it was my daughter."""	[928, 1018]	baseline	Supermarket	2
10537	10	335	study	1	151	I was shopping at my local supermarket as I normally have for years.	[0, 68]	baseline	Supermarket	3
10538	10	335	study	2	152	One particular day, I had done about 2 weeks’ worth of shopping and was headed toward the register to pay for my groceries.	[68, 191]	baseline	Supermarket	3
10539	10	335	study	3	153	I reached into my back right pocket to grab the money to pay and noticed that there was no money in there.	[191, 297]	baseline	Supermarket	3
10540	10	335	study	4	154	I started to get nervous.	[297, 322]	baseline	Supermarket	3
10541	10	335	study	5	155	I knew my pocket book was in the car and I was sure I had put the money in my back right pocket.	[322, 418]	baseline	Supermarket	3
10542	10	335	study	6	156	I look at cashier with a confused look, not knowing what to do.	[418, 481]	baseline	Supermarket	3
10543	10	335	study	7	157	There were people behind me on the line and I immediately thought about the money I left in the car that was intended to pay rent this month.	[481, 622]	baseline	Supermarket	3
10544	10	335	study	8	158	She told me to speak with the courtesy counter.	[622, 669]	baseline	Supermarket	3
10545	10	335	study	9	159	"I laughed and said, ""But it was cash, no one would hand that in!"""	[669, 734]	baseline	Supermarket	3
10546	10	335	study	10	160	"I decided that there was no harm in checking so I walked up to a women behind the counter and said ""I have to ask, did anyone turn in cash by any chance?"""	[734, 888]	baseline	Supermarket	3
10547	10	335	study	11	161	"She asked ""How much?"""	[888, 909]	baseline	Supermarket	3
10548	10	335	study	12	162	My face then lit up.	[909, 929]	baseline	Supermarket	3
10549	10	335	study	13	163	"""$200 in the form of twenty dollar bills."""	[929, 971]	baseline	Supermarket	3
10550	10	335	study	14	164	I replied.	[971, 981]	baseline	Supermarket	3
10551	10	335	study	15	165	"She said, ""Actually, yes, someone did!"""	[981, 1020]	baseline	Supermarket	3
10552	10	335	study	16	166	I was so surprised!	[1020, 1039]	baseline	Supermarket	3
10553	10	335	study	17	167	"""Who?"	[1039, 1044]	baseline	Supermarket	3
10554	10	335	study	18	168	"I want to thank them."""	[1044, 1066]	baseline	Supermarket	3
10555	10	335	study	19	169	"She points to a young girl about 10 years old and says, ""She did."""	[1066, 1132]	baseline	Supermarket	3
10556	10	335	study	20	170	I walked over to the mom and hugged her.	[1132, 1172]	baseline	Supermarket	3
10557	10	335	study	21	171	"She said, ""It wasn't me, it was my daughter""."	[1172, 1217]	baseline	Supermarket	3
10558	10	335	study	22	172	I was so happy, I was almost in tears.	[1217, 1255]	baseline	Supermarket	3
10559	10	335	study	23	173	I decided in those moments to do my duty to pay forward this act of kindness every opportunity I had.	[1255, 1356]	baseline	Supermarket	3
10560	10	335	recall	1	151	One Saturday I was out grocery shopping as I usually do.	[0, 56]	baseline	Supermarket	3
10561	10	335	recall	2	152	I was in line waiting to pay for my groceries.	[56, 102]	baseline	Supermarket	3
10562	10	335	recall	3	153	When the time came to pay I reached into my back pocket and was shocked.	[102, 174]	baseline	Supermarket	3
10563	10	335	recall	4	157	The money wasn't there.	[174, 197]	baseline	Supermarket	3
10564	10	335	recall	5	155	I reached into my other pocket and felt nothing neither either.	[197, 260]	baseline	Supermarket	3
10565	10	335	recall	6	160	"She told me to ask the clerk at the front desk and I replied that ""No one would ever turn in $200 dollars!"""	[329, 436]	baseline	Supermarket	3
10566	10	335	recall	7	161	"She asked ""How much?"""	[517, 538]	baseline	Supermarket	3
10567	10	335	recall	8	171	Excitedly I told her it was $200 dollars all in $20s.	[538, 591]	baseline	Supermarket	3
10568	10	335	recall	9	159	She replied that the same amount had been turned in by that little girl over there.	[591, 674]	baseline	Supermarket	3
10569	10	335	recall	10	170	"I went over to the mother and hugged her ""It was my daughter who turned it in."""	[674, 753]	baseline	Supermarket	3
10570	11	336	study	1	151	I was shopping at my local supermarket as I normally have for years.	[0, 68]	baseline	Supermarket	1
10571	11	336	study	2	152	One particular day, I had done about 2 weeks’ worth of shopping and was headed toward the register to pay for my groceries.	[68, 191]	baseline	Supermarket	1
10572	11	336	study	3	153	I reached into my back right pocket to grab the money to pay and noticed that there was no money in there.	[191, 297]	baseline	Supermarket	1
10573	11	336	study	4	154	I started to get nervous.	[297, 322]	baseline	Supermarket	1
10574	11	336	study	5	155	I knew my pocket book was in the car and I was sure I had put the money in my back right pocket.	[322, 418]	baseline	Supermarket	1
10575	11	336	study	6	156	I look at cashier with a confused look, not knowing what to do.	[418, 481]	baseline	Supermarket	1
10576	11	336	study	7	157	There were people behind me on the line and I immediately thought about the money I left in the car that was intended to pay rent this month.	[481, 622]	baseline	Supermarket	1
10577	11	336	study	8	158	She told me to speak with the courtesy counter.	[622, 669]	baseline	Supermarket	1
10578	11	336	study	9	159	"I laughed and said, ""But it was cash, no one would hand that in!"""	[669, 734]	baseline	Supermarket	1
10579	11	336	study	10	160	"I decided that there was no harm in checking so I walked up to a women behind the counter and said ""I have to ask, did anyone turn in cash by any chance?"""	[734, 888]	baseline	Supermarket	1
10580	11	336	study	11	161	"She asked ""How much?"""	[888, 909]	baseline	Supermarket	1
10581	11	336	study	12	162	My face then lit up.	[909, 929]	baseline	Supermarket	1
10582	11	336	study	13	163	"""$200 in the form of twenty dollar bills."""	[929, 971]	baseline	Supermarket	1
10583	11	336	study	14	164	I replied.	[971, 981]	baseline	Supermarket	1
10584	11	336	study	15	165	"She said, ""Actually, yes, someone did!"""	[981, 1020]	baseline	Supermarket	1
10585	11	336	study	16	166	I was so surprised!	[1020, 1039]	baseline	Supermarket	1
10586	11	336	study	17	167	"""Who?"	[1039, 1044]	baseline	Supermarket	1
10587	11	336	study	18	168	"I want to thank them."""	[1044, 1066]	baseline	Supermarket	1
10588	11	336	study	19	169	"She points to a young girl about 10 years old and says, ""She did."""	[1066, 1132]	baseline	Supermarket	1
10589	11	336	study	20	170	I walked over to the mom and hugged her.	[1132, 1172]	baseline	Supermarket	1
10590	11	336	study	21	171	"She said, ""It wasn't me, it was my daughter""."	[1172, 1217]	baseline	Supermarket	1
10591	11	336	study	22	172	I was so happy, I was almost in tears.	[1217, 1255]	baseline	Supermarket	1
10592	11	336	study	23	173	I decided in those moments to do my duty to pay forward this act of kindness every opportunity I had.	[1255, 1356]	baseline	Supermarket	1
10593	11	336	recall	1	151	I was shopping at my local supermarket which I have done for years.	[0, 67]	baseline	Supermarket	1
10594	11	336	recall	2	160	On a particular day, was at the checkout waiting to pay when I realized I did not have my money with me.	[67, 171]	baseline	Supermarket	1
10595	11	336	recall	3	155	I remember having put the money in my back right pocket, but now it wasn't there.	[171, 252]	baseline	Supermarket	1
10596	11	336	recall	4	156	I looked at the cashier not knowing what to say.	[252, 300]	baseline	Supermarket	1
10597	11	336	recall	5	164	"I laughed and said, ""Ha!"	[506, 530]	baseline	Supermarket	1
10598	11	336	recall	6	166	I doubt it.	[530, 541]	baseline	Supermarket	1
10599	11	336	recall	7	159	"It was cash."""	[541, 554]	baseline	Supermarket	1
10600	11	336	recall	8	161	"She asked ""how much?""."	[665, 687]	baseline	Supermarket	1
10601	11	336	recall	9	162	"My face lit up and I said ""$200 in $20 bills""."	[687, 733]	baseline	Supermarket	1
10602	11	336	recall	10	169	She pointed to a woman who had a 10-year old daughter.	[844, 898]	baseline	Supermarket	1
10603	11	336	recall	11	171	I went over and hugged her mother and she told me it was actually the daughter who had handed the money in.	[898, 1005]	baseline	Supermarket	1
10604	11	336	recall	12	170	I thanked her and promised myself	[1005, 1038]	baseline	Supermarket	1
10605	11	337	study	1	151	I was shopping at my local supermarket as I normally have for years.	[0, 68]	baseline	Supermarket	2
10606	11	337	study	2	152	One particular day, I had done about 2 weeks’ worth of shopping and was headed toward the register to pay for my groceries.	[68, 191]	baseline	Supermarket	2
10607	11	337	study	3	153	I reached into my back right pocket to grab the money to pay and noticed that there was no money in there.	[191, 297]	baseline	Supermarket	2
10608	11	337	study	4	154	I started to get nervous.	[297, 322]	baseline	Supermarket	2
10609	11	337	study	5	155	I knew my pocket book was in the car and I was sure I had put the money in my back right pocket.	[322, 418]	baseline	Supermarket	2
10610	11	337	study	6	156	I look at cashier with a confused look, not knowing what to do.	[418, 481]	baseline	Supermarket	2
10611	11	337	study	7	157	There were people behind me on the line and I immediately thought about the money I left in the car that was intended to pay rent this month.	[481, 622]	baseline	Supermarket	2
10612	11	337	study	8	158	She told me to speak with the courtesy counter.	[622, 669]	baseline	Supermarket	2
10613	11	337	study	9	159	"I laughed and said, ""But it was cash, no one would hand that in!"""	[669, 734]	baseline	Supermarket	2
10614	11	337	study	10	160	"I decided that there was no harm in checking so I walked up to a women behind the counter and said ""I have to ask, did anyone turn in cash by any chance?"""	[734, 888]	baseline	Supermarket	2
10615	11	337	study	11	161	"She asked ""How much?"""	[888, 909]	baseline	Supermarket	2
10616	11	337	study	12	162	My face then lit up.	[909, 929]	baseline	Supermarket	2
10617	11	337	study	13	163	"""$200 in the form of twenty dollar bills."""	[929, 971]	baseline	Supermarket	2
10618	11	337	study	14	164	I replied.	[971, 981]	baseline	Supermarket	2
10619	11	337	study	15	165	"She said, ""Actually, yes, someone did!"""	[981, 1020]	baseline	Supermarket	2
10620	11	337	study	16	166	I was so surprised!	[1020, 1039]	baseline	Supermarket	2
10621	11	337	study	17	167	"""Who?"	[1039, 1044]	baseline	Supermarket	2
10622	11	337	study	18	168	"I want to thank them."""	[1044, 1066]	baseline	Supermarket	2
10623	11	337	study	19	169	"She points to a young girl about 10 years old and says, ""She did."""	[1066, 1132]	baseline	Supermarket	2
10624	11	337	study	20	170	I walked over to the mom and hugged her.	[1132, 1172]	baseline	Supermarket	2
10625	11	337	study	21	171	"She said, ""It wasn't me, it was my daughter""."	[1172, 1217]	baseline	Supermarket	2
10626	11	337	study	22	172	I was so happy, I was almost in tears.	[1217, 1255]	baseline	Supermarket	2
10627	11	337	study	23	173	I decided in those moments to do my duty to pay forward this act of kindness every opportunity I had.	[1255, 1356]	baseline	Supermarket	2
10628	11	337	recall	1	151	I was shopping at my local supermarket as I have done for years.	[0, 64]	baseline	Supermarket	2
10629	11	337	recall	2	152	On a particular day, I was finishing up purchasing groceries for the next two weeks and approaching the checkout, when I reached into my back right pocket to pay.	[64, 226]	baseline	Supermarket	2
10630	11	337	recall	3	153	To my surprise the money was not in there.	[226, 268]	baseline	Supermarket	2
10631	11	337	recall	4	154	I was beginning to get nervous.	[268, 299]	baseline	Supermarket	2
10632	11	337	recall	5	155	My pocket book was in the car and I remember taking the money out.	[299, 365]	baseline	Supermarket	2
10633	11	337	recall	6	160	The line was now starting to get long and the cashier mentioned that I should ask the courtesy counter if anyone had turned anything in.	[365, 501]	baseline	Supermarket	2
10634	11	337	recall	7	159	"I laughed and said, ""I doubt it, it was cash""."	[501, 547]	baseline	Supermarket	2
10635	11	337	recall	8	161	"She said ""how much?"""	[655, 675]	baseline	Supermarket	2
10636	11	337	recall	9	169	She pointed to a 10 year old girl standing by.	[830, 876]	baseline	Supermarket	2
10637	11	337	recall	10	170	I went over and hugged her mother and thanked her.	[876, 926]	baseline	Supermarket	2
10638	11	337	recall	11	165	She said	[926, 934]	baseline	Supermarket	2
10639	11	338	study	1	151	I was shopping at my local supermarket as I normally have for years.	[0, 68]	baseline	Supermarket	3
10640	11	338	study	2	152	One particular day, I had done about 2 weeks’ worth of shopping and was headed toward the register to pay for my groceries.	[68, 191]	baseline	Supermarket	3
10641	11	338	study	3	153	I reached into my back right pocket to grab the money to pay and noticed that there was no money in there.	[191, 297]	baseline	Supermarket	3
10642	11	338	study	4	154	I started to get nervous.	[297, 322]	baseline	Supermarket	3
10643	11	338	study	5	155	I knew my pocket book was in the car and I was sure I had put the money in my back right pocket.	[322, 418]	baseline	Supermarket	3
10644	11	338	study	6	156	I look at cashier with a confused look, not knowing what to do.	[418, 481]	baseline	Supermarket	3
10645	11	338	study	7	157	There were people behind me on the line and I immediately thought about the money I left in the car that was intended to pay rent this month.	[481, 622]	baseline	Supermarket	3
10646	11	338	study	8	158	She told me to speak with the courtesy counter.	[622, 669]	baseline	Supermarket	3
10647	11	338	study	9	159	"I laughed and said, ""But it was cash, no one would hand that in!"""	[669, 734]	baseline	Supermarket	3
10648	11	338	study	10	160	"I decided that there was no harm in checking so I walked up to a women behind the counter and said ""I have to ask, did anyone turn in cash by any chance?"""	[734, 888]	baseline	Supermarket	3
10649	11	338	study	11	161	"She asked ""How much?"""	[888, 909]	baseline	Supermarket	3
10650	11	338	study	12	162	My face then lit up.	[909, 929]	baseline	Supermarket	3
10651	11	338	study	13	163	"""$200 in the form of twenty dollar bills."""	[929, 971]	baseline	Supermarket	3
10652	11	338	study	14	164	I replied.	[971, 981]	baseline	Supermarket	3
10653	11	338	study	15	165	"She said, ""Actually, yes, someone did!"""	[981, 1020]	baseline	Supermarket	3
10654	11	338	study	16	166	I was so surprised!	[1020, 1039]	baseline	Supermarket	3
10655	11	338	study	17	167	"""Who?"	[1039, 1044]	baseline	Supermarket	3
10656	11	338	study	18	168	"I want to thank them."""	[1044, 1066]	baseline	Supermarket	3
10657	11	338	study	19	169	"She points to a young girl about 10 years old and says, ""She did."""	[1066, 1132]	baseline	Supermarket	3
10658	11	338	study	20	170	I walked over to the mom and hugged her.	[1132, 1172]	baseline	Supermarket	3
10659	11	338	study	21	171	"She said, ""It wasn't me, it was my daughter""."	[1172, 1217]	baseline	Supermarket	3
10660	11	338	study	22	172	I was so happy, I was almost in tears.	[1217, 1255]	baseline	Supermarket	3
10661	11	338	study	23	173	I decided in those moments to do my duty to pay forward this act of kindness every opportunity I had.	[1255, 1356]	baseline	Supermarket	3
10662	11	338	recall	1	169	A woman was shopping at her favorite supermarket and on line waiting to pay when she realized she did not have her wallet on her.	[0, 129]	baseline	Supermarket	3
10663	11	338	recall	2	155	She remembered that she put it in her back right pocket.	[129, 185]	baseline	Supermarket	3
10664	11	338	recall	3	160	As the cashier looked at her, she became nervous and asked if anyone had returned a wallet.	[185, 276]	baseline	Supermarket	3
10665	11	338	recall	4	158	The cashier told her to check with customer service.	[276, 328]	baseline	Supermarket	3
10666	11	338	recall	5	170	The woman was thrilled and hugged the mother thanking her.	[631, 689]	baseline	Supermarket	3
10667	12	339	study	1	151	I was shopping at my local supermarket as I normally have for years.	[0, 68]	baseline	Supermarket	1
10668	12	339	study	2	152	One particular day, I had done about 2 weeks’ worth of shopping and was headed toward the register to pay for my groceries.	[68, 191]	baseline	Supermarket	1
10669	12	339	study	3	153	I reached into my back right pocket to grab the money to pay and noticed that there was no money in there.	[191, 297]	baseline	Supermarket	1
10670	12	339	study	4	154	I started to get nervous.	[297, 322]	baseline	Supermarket	1
10671	12	339	study	5	155	I knew my pocket book was in the car and I was sure I had put the money in my back right pocket.	[322, 418]	baseline	Supermarket	1
10672	12	339	study	6	156	I look at cashier with a confused look, not knowing what to do.	[418, 481]	baseline	Supermarket	1
10673	12	339	study	7	157	There were people behind me on the line and I immediately thought about the money I left in the car that was intended to pay rent this month.	[481, 622]	baseline	Supermarket	1
10674	12	339	study	8	158	She told me to speak with the courtesy counter.	[622, 669]	baseline	Supermarket	1
10675	12	339	study	9	159	"I laughed and said, ""But it was cash, no one would hand that in!"""	[669, 734]	baseline	Supermarket	1
10676	12	339	study	10	160	"I decided that there was no harm in checking so I walked up to a women behind the counter and said ""I have to ask, did anyone turn in cash by any chance?"""	[734, 888]	baseline	Supermarket	1
10677	12	339	study	11	161	"She asked ""How much?"""	[888, 909]	baseline	Supermarket	1
10678	12	339	study	12	162	My face then lit up.	[909, 929]	baseline	Supermarket	1
10679	12	339	study	13	163	"""$200 in the form of twenty dollar bills."""	[929, 971]	baseline	Supermarket	1
10680	12	339	study	14	164	I replied.	[971, 981]	baseline	Supermarket	1
10681	12	339	study	15	165	"She said, ""Actually, yes, someone did!"""	[981, 1020]	baseline	Supermarket	1
10682	12	339	study	16	166	I was so surprised!	[1020, 1039]	baseline	Supermarket	1
10683	12	339	study	17	167	"""Who?"	[1039, 1044]	baseline	Supermarket	1
10684	12	339	study	18	168	"I want to thank them."""	[1044, 1066]	baseline	Supermarket	1
10685	12	339	study	19	169	"She points to a young girl about 10 years old and says, ""She did."""	[1066, 1132]	baseline	Supermarket	1
10686	12	339	study	20	170	I walked over to the mom and hugged her.	[1132, 1172]	baseline	Supermarket	1
10687	12	339	study	21	171	"She said, ""It wasn't me, it was my daughter""."	[1172, 1217]	baseline	Supermarket	1
10688	12	339	study	22	172	I was so happy, I was almost in tears.	[1217, 1255]	baseline	Supermarket	1
10689	12	339	study	23	173	I decided in those moments to do my duty to pay forward this act of kindness every opportunity I had.	[1255, 1356]	baseline	Supermarket	1
10690	12	339	recall	1	151	I was shopping at my local supermarket as I had for years.	[0, 58]	baseline	Supermarket	1
10691	12	339	recall	2	152	One day in particular, I had done about 2 weeks worth of shopping and was headed to pay for the groceries.	[58, 164]	baseline	Supermarket	1
10692	12	339	recall	3	155	I reached in my back pocket but found nothing there.	[164, 216]	baseline	Supermarket	1
10693	12	339	recall	4	156	I looked at the cashier, confused, not knowing what to do.	[328, 386]	baseline	Supermarket	1
10694	12	339	recall	5	157	There was a line of people behind me and all I could think of was the money in the car I'd planned to pay this month's rent with.	[386, 515]	baseline	Supermarket	1
10695	12	339	recall	6	160	The cashier suggested I go to the help center.	[515, 561]	baseline	Supermarket	1
10696	12	339	recall	7	153	I went, not thinking to find my money, because no one would give back money.	[561, 637]	baseline	Supermarket	1
10697	12	339	recall	8	159	"I asked,""Has someone turned in cash recently?"""	[675, 721]	baseline	Supermarket	1
10698	12	339	recall	9	161	"The lady replied, ""How much?"""	[721, 750]	baseline	Supermarket	1
10699	12	339	recall	10	154	I immediately perked up!	[750, 774]	baseline	Supermarket	1
10700	12	339	recall	11	165	"""Why, yes!"	[814, 824]	baseline	Supermarket	1
10701	12	339	recall	12	168	I was so overjoyed, I asked to know who I owed my gratitude to.	[851, 914]	baseline	Supermarket	1
10702	12	339	recall	13	170	The lady pointed at a mother and daughter and I immediately went over to hug the mother.	[914, 1002]	baseline	Supermarket	1
10703	12	339	recall	14	171	"My daughter did."""	[1033, 1050]	baseline	Supermarket	1
10704	12	339	recall	15	173	From that day, I vowed to always return that act of kindness.	[1050, 1111]	baseline	Supermarket	1
10705	12	340	study	1	151	I was shopping at my local supermarket as I normally have for years.	[0, 68]	baseline	Supermarket	2
10706	12	340	study	2	152	One particular day, I had done about 2 weeks’ worth of shopping and was headed toward the register to pay for my groceries.	[68, 191]	baseline	Supermarket	2
10707	12	340	study	3	153	I reached into my back right pocket to grab the money to pay and noticed that there was no money in there.	[191, 297]	baseline	Supermarket	2
10708	12	340	study	4	154	I started to get nervous.	[297, 322]	baseline	Supermarket	2
10709	12	340	study	5	155	I knew my pocket book was in the car and I was sure I had put the money in my back right pocket.	[322, 418]	baseline	Supermarket	2
